"Evaporation","Sunshine","WindSpeed9am","WindSpeed3pm","Humidity9am","Humidity3pm","Pressure9am","Pressure3pm","RainTomorrow","Month"
5.2,4.7,56,50,38,40,1012,1003.2,"0","September"
8,5.5,35,28,66,44,1007.5,1006.5,"0","September"
3.4,6.4,31,30,51,44,1010.7,1011.1,"1","September"
3.8,8.4,22,20,87,37,1017.5,1017.7,"1","September"
3,2.4,9,30,54,35,1018,1014.8,"0","September"
2.6,3,2,7,62,45,1015.3,1013.1,"0","September"
1.6,8.3,22,26,66,39,1016.5,1012.8,"1","September"
5.6,0.8,24,30,76,76,1008.5,1004.5,"1","September"
3.4,4.2,9,7,88,57,1003.4,1000.8,"0","September"
1,2.9,13,39,69,48,999.9,995.4,"1","September"
4.4,2,26,15,63,44,1006.1,1005.2,"1","September"
2.8,3.7,28,30,74,63,1007.5,1010,"0","September"
2.8,7.8,11,24,72,48,1016,1011.8,"0","September"
4.4,8.9,20,22,66,47,1012.3,1009.5,"1","September"
3.2,6.2,43,46,62,37,1006.8,1001.3,"0","September"
7.6,8.9,22,26,29,32,1003.1,1001.7,"0","September"
6.4,10.1,24,28,39,26,1004.4,1004.4,"1","September"
8.4,8.3,50,50,59,36,1002.4,1010.7,"1","September"
4.2,10.6,33,37,49,38,1017.7,1011,"0","September"
5.2,6.2,39,30,48,49,1009.2,1012.7,"0","September"
4.2,9.3,35,37,49,42,1014.9,1011,"1","September"
8.4,0.6,48,35,41,32,1005.8,1002.4,"1","September"
5,8.3,39,37,64,40,1001.5,1006.7,"0","October"
5.6,4.7,39,28,54,66,1006.4,1000.8,"1","October"
4.6,8.2,30,20,67,52,1018.8,1020.8,"0","October"
3.2,11.2,13,33,53,40,1022.7,1017.1,"0","October"
7.4,5.8,52,41,42,33,1011.2,1006.4,"0","October"
3.8,3.2,7,30,57,60,1009.1,1008,"1","October"
3.4,7.5,15,13,73,38,1015,1013.5,"0","October"
3,10.3,17,7,65,42,1017.7,1016.4,"0","October"
6.6,8,54,48,46,38,1013.1,1008.6,"0","October"
10.2,0.9,9,7,81,89,1003.4,1007,"1","October"
0.8,10.3,22,26,61,33,1015.5,1014.3,"1","October"
4.8,12.2,33,31,49,32,1012.7,1007.2,"1","October"
8.4,2.9,6,35,74,54,1002.2,1003.8,"1","October"
2.6,8.1,30,11,68,73,1019.1,1020,"1","October"
2.8,11.8,19,28,56,34,1021.4,1018.1,"0","October"
6.6,5.3,52,50,35,11,1009.1,1002.2,"1","October"
9,10.8,35,50,54,57,1005,1010.8,"0","October"
7.6,12.7,26,39,47,27,1023.4,1021.8,"0","October"
10,12.6,39,33,22,14,1023.2,1019.1,"0","October"
11.2,7.8,35,39,29,13,1013.1,1009.7,"0","October"
9.6,0,15,26,80,85,1015.1,1015.2,"0","October"
1.2,0,2,13,72,82,1013.6,1008.6,"1","October"
2.4,3.2,44,15,93,92,1005.1,1011.5,"1","October"
2.4,9.5,43,28,57,61,1018.2,1020.7,"0","October"
3.4,3.6,20,24,62,45,1024.2,1022,"0","October"
3.2,3.9,19,24,65,49,1024.4,1023.5,"0","October"
2.8,3.6,9,9,74,52,1024.6,1022.5,"1","October"
3.8,3.6,2,9,76,60,1015.6,1013.2,"1","October"
2.4,5.7,22,30,60,44,1017.4,1018.5,"0","October"
3.8,2.3,19,17,56,47,1022,1021.1,"0","October"
3,6.9,19,19,62,46,1024.4,1023.6,"0","October"
4.6,11.1,7,9,60,41,1021.7,1018.5,"0","November"
4.6,11.4,11,11,52,33,1016.2,1013.1,"0","November"
6.8,9,35,35,54,44,1017.5,1020.9,"1","November"
4.8,12,20,28,52,40,1028.9,1029.5,"0","November"
5.6,12.4,9,15,60,39,1028.2,1023.3,"0","November"
8,11.2,31,37,32,16,1018.5,1013.7,"0","November"
7.8,0.4,41,28,26,74,1009.8,1011.1,"0","November"
3.6,0.9,7,22,82,90,1006.8,1006,"1","November"
1.8,4.2,30,30,73,56,1014.5,1017.3,"0","November"
3.4,6.9,13,30,49,53,1022.5,1021.4,"1","November"
5.8,5.3,17,33,66,51,1024,1022,"0","November"
3.8,0.3,30,19,68,81,1017.7,1015.1,"1","November"
3.6,0,28,26,94,85,1013,1013.4,"1","November"
2.6,3.1,26,19,71,64,1017.3,1017.8,"0","November"
3.4,7.6,17,28,77,55,1019.9,1019.4,"0","November"
4.4,3.6,19,24,64,61,1019.4,1018,"0","November"
4.2,13.1,17,17,71,52,1019.4,1018,"0","November"
4.6,11.4,11,9,73,30,1016.4,1011.8,"0","November"
8,12.2,43,20,32,39,1008.4,1006.8,"0","November"
8.4,0.5,26,24,67,59,1012.9,1010.5,"0","November"
3.4,10.3,9,20,74,49,1008.4,1006.7,"0","November"
6.2,9.5,19,24,67,37,1009,1006.8,"0","November"
5.4,5.3,19,24,87,68,1007.2,1006.4,"0","November"
4.4,4.8,24,28,93,60,1010.1,1011,"1","November"
3.8,12,13,26,60,43,1014.5,1012.8,"0","November"
6.8,10.8,30,9,60,21,1015.4,1013.1,"0","November"
6.6,9.5,19,22,51,17,1014,1010.6,"0","November"
8,0,26,7,36,79,1004.4,1007.2,"1","November"
2.4,2.4,24,28,61,42,1013.7,1016.5,"0","November"
3,10.3,24,17,59,47,1021.7,1020.6,"0","November"
6.6,10.3,30,26,63,23,1020.5,1017.3,"0","December"
12,10.1,39,33,23,16,1016.1,1011.7,"0","December"
12,7.1,11,19,67,63,1010.1,1008.1,"1","December"
5.6,1.7,17,26,72,82,1000.6,1001.8,"1","December"
4.4,4.9,31,22,54,65,1001.3,1003.6,"1","December"
2,8.9,22,19,57,44,1017.3,1018.3,"0","December"
4,12.6,9,15,55,30,1021.3,1018.4,"0","December"
7.8,2.6,56,24,35,31,1012,1007.8,"1","December"
5.8,1.7,9,20,81,91,1005.6,1003.5,"1","December"
4.2,8.9,31,37,46,35,1007.3,1007.5,"1","December"
5.8,7.3,31,28,53,51,1009,1009.2,"1","December"
4.4,12.8,19,19,58,35,1013,1010.8,"0","December"
7.2,5.2,17,20,65,54,1013.8,1013.2,"0","December"
5,8.9,17,22,49,46,1020.2,1019.6,"0","December"
6.2,8.4,9,20,67,54,1021.5,1020.1,"0","December"
5,8.9,13,15,67,59,1021.9,1020.3,"0","December"
5.8,9.5,9,13,78,57,1022.1,1021,"0","December"
5.6,9.8,7,19,81,55,1022.6,1018.7,"0","December"
7.6,11.5,43,22,49,11,1013.7,1010.8,"0","December"
6.6,11.1,13,31,61,68,1012.4,1014.2,"0","December"
8.4,0,17,15,76,61,1016.8,1012.9,"0","December"
1.6,0,9,19,87,57,1008,1005.4,"1","December"
3.4,0.5,19,20,96,73,1011.1,1014.1,"1","December"
2,12.4,15,13,51,41,1020.3,1018.1,"0","December"
6.8,12.7,4,20,62,20,1015.1,1010.9,"0","December"
11.6,9.2,31,13,34,30,1010,1009,"0","December"
7.6,9.1,17,15,75,50,1014.4,1012.4,"0","December"
5.4,12.4,46,39,58,12,1004.9,999.3,"0","December"
6.6,13.2,22,30,49,43,1016.8,1017.5,"0","December"
7.4,13.7,7,19,56,29,1016.4,1015,"0","December"
7,13.5,15,15,60,33,1016.2,1015.3,"0","December"
10.6,0,43,35,91,46,1010.1,1003.7,"1","January"
5.8,8.9,26,17,98,43,1008.7,1007.6,"0","January"
6.2,10.5,9,33,66,54,1003.8,1002.6,"0","January"
7.8,3.8,33,26,57,51,1006.5,1006.9,"0","January"
5.8,12,26,46,49,23,1006.8,1001.6,"1","January"
11.2,5.3,33,37,54,49,1015.1,1018.1,"0","January"
6.6,7,28,35,52,42,1024,1022.9,"0","January"
5,12.5,6,24,58,36,1022.7,1018.9,"0","January"
8,11.3,4,30,64,28,1020.6,1016.2,"0","January"
9,10.8,43,26,48,25,1018.2,1015,"0","January"
4.2,6.7,13,17,80,54,1019.6,1018.9,"0","January"
5.4,8.5,19,19,67,51,1022.1,1020.5,"0","January"
6.4,11.6,9,17,71,50,1018.3,1014.1,"0","January"
10.2,12.4,52,31,31,15,1013,1010.3,"0","January"
12,8.6,26,11,25,21,1014.1,1013,"0","January"
10.8,9.1,19,11,35,16,1014.7,1010.9,"1","January"
10.8,10.2,44,24,14,11,1009,1004.8,"0","January"
8,3.4,13,31,68,64,1012.1,1013.5,"0","January"
6.6,8.9,26,30,61,55,1014.7,1012.5,"0","January"
7.8,4.7,24,31,69,59,1011.5,1010.2,"0","January"
7.4,6.3,20,24,66,43,1013,1013.7,"0","January"
7.2,11.5,31,24,53,37,1021,1020.4,"0","January"
7.4,12.5,9,26,58,47,1020.3,1014.4,"1","January"
8.4,4.1,13,24,84,64,1009.4,1009.4,"0","January"
4.8,9.2,20,28,45,42,1019,1020.3,"0","January"
6.8,13.5,17,17,54,40,1023.3,1019.9,"0","January"
8,13.4,52,26,38,20,1018.6,1015.5,"0","January"
10.2,12.9,46,31,24,15,1013.3,1008.2,"1","January"
3.8,7.7,26,30,70,45,1018.3,1017.5,"0","January"
6.8,10.5,9,17,70,49,1016.1,1013,"0","January"
7.2,10.8,13,19,74,55,1013.8,1012.8,"0","January"
8,10.8,7,17,79,52,1011.5,1009,"0","February"
8.8,12.4,7,13,67,36,1010.9,1007.3,"0","February"
10,1.6,30,35,33,68,1006.6,1012.1,"0","February"
7.6,12,33,41,58,32,1022.3,1019.7,"0","February"
9.4,12.8,7,28,53,33,1021.4,1017.1,"0","February"
10.4,11.9,50,31,37,21,1015.7,1011.1,"0","February"
9.2,10.5,46,31,29,51,1010.6,1009.7,"0","February"
8.2,12.5,7,26,68,30,1012.6,1008,"0","February"
8,11.8,39,37,15,43,1006.7,1012.2,"0","February"
5.6,12.7,28,30,53,43,1020.4,1018.1,"0","February"
8.2,8.5,17,15,67,43,1015.7,1013.8,"0","February"
6.4,5.3,15,17,80,60,1014.1,1014.3,"0","February"
4.8,0,7,13,75,57,1012.7,1010.7,"0","February"
4,0,7,13,73,56,1006.3,1003.4,"0","February"
4,1.8,13,11,72,53,998,994.6,"0","February"
2.6,6.4,26,30,89,51,1007.4,1009.5,"1","February"
6,12.2,7,15,59,44,1014,1011.6,"0","February"
5.6,12.1,9,11,66,42,1009.9,1004.1,"0","February"
7.2,9.3,13,17,70,42,999,996.9,"1","February"
7,11.4,28,37,59,38,1009.1,1011.1,"0","February"
6.8,4.9,22,24,65,48,1020.5,1021.8,"0","February"
4.8,1.6,17,31,87,56,1024,1024.2,"0","February"
3.4,12.1,11,13,60,49,1023.8,1020.5,"0","February"
5.8,11.3,11,15,69,50,1021.1,1017.1,"0","February"
5.4,8,39,39,37,28,1009.6,1005.4,"0","February"
11.4,5.9,20,24,82,42,1012.5,1013.3,"0","February"
4.4,7.1,22,24,76,40,1021.2,1021.8,"0","February"
6.4,11.8,13,20,57,46,1023.5,1021.4,"0","February"
5.2,3.6,13,22,81,62,1022.7,1021.5,"0","March"
4.2,7.2,15,20,73,53,1023.4,1022.4,"0","March"
5.6,10.7,6,17,73,55,1025.2,1022,"0","March"
6.4,10.9,28,30,70,28,1022,1017.9,"0","March"
11.4,0.6,17,24,64,69,1015.8,1018.6,"0","March"
3.8,11.7,22,19,52,47,1020.6,1019.4,"0","March"
6.8,2.2,13,20,76,64,1022,1021,"0","March"
3.6,10,9,20,74,56,1021.9,1018.8,"0","March"
5.8,11.7,31,24,55,22,1019.4,1015.7,"0","March"
9.8,5.9,54,31,43,32,1017.8,1018.3,"0","March"
9.4,0.4,26,22,48,35,1019.3,1015.7,"1","March"
4.8,9,20,19,78,43,1020.3,1020.3,"0","March"
4.6,11.5,11,9,65,48,1020.9,1017.8,"0","March"
5.4,8.8,9,19,71,49,1015.8,1010,"0","March"
7,2.4,26,43,33,20,1005.2,998.4,"1","March"
8.2,6.8,20,30,60,34,1005.8,1005.5,"1","March"
7.2,6.9,35,28,66,43,1012.1,1011.6,"0","March"
4.6,4.9,17,22,58,41,1019.1,1019.2,"0","March"
4.6,11,11,17,68,52,1027.6,1025.8,"0","March"
5.4,10.4,30,24,68,18,1024.4,1019.5,"0","March"
10.6,4.4,37,22,58,65,1015.1,1014.1,"0","March"
5,1.1,15,24,71,55,1021.1,1020.4,"0","March"
4,0.2,13,20,74,49,1018.9,1019.2,"1","March"
2.4,0,4,24,83,64,1020.7,1019.9,"0","March"
3.8,8.8,7,11,78,46,1024.1,1021.7,"0","March"
3.8,7.1,9,15,80,50,1025.1,1021.7,"1","March"
4.8,3,4,22,93,54,1017.4,1013.6,"1","March"
2.6,4.3,13,15,82,62,1017.1,1016.1,"0","March"
2,8.3,9,11,87,56,1018.1,1016.2,"0","March"
4.4,6.3,2,9,90,58,1020.1,1018.5,"0","March"
2.8,10.4,33,28,72,33,1019.4,1015.8,"0","March"
9.6,10.1,35,39,56,24,1016.1,1012.2,"0","April"
7.8,0.2,35,26,49,88,1013.2,1014,"0","April"
2,0,15,28,60,72,1019.9,1020.3,"0","April"
3,0.7,28,24,67,59,1021.9,1019.5,"0","April"
2.4,6.1,9,15,77,49,1021.6,1019.5,"0","April"
4,8.8,7,19,88,46,1024.5,1021.5,"0","April"
4,3.1,31,30,75,42,1023.7,1020,"0","April"
5.4,0,39,11,54,86,1020.1,1019.1,"1","April"
1.8,0,11,13,91,93,1019.7,1016.9,"1","April"
0.6,0,13,11,95,89,1013.4,1009.1,"1","April"
1.8,0,31,28,86,85,1011.3,1012.5,"1","April"
0.6,7,22,26,78,55,1018.7,1017.1,"0","April"
2.6,7,13,24,78,55,1020.9,1019.6,"0","April"
2.4,10.4,22,26,68,41,1023.8,1021.5,"0","April"
3.6,10,9,24,67,57,1024,1021.4,"0","April"
2.8,6.4,11,11,86,58,1021.2,1018,"0","April"
4,10.1,6,13,76,36,1021.1,1018,"0","April"
3.2,2.6,22,22,58,45,1014.8,1016.8,"0","April"
1.8,1.3,17,19,65,52,1020.5,1018.5,"0","April"
3.4,3,15,15,55,39,1018.2,1016.2,"0","April"
4.4,3.4,43,26,48,43,1019.4,1015.8,"1","April"
8.8,0.9,31,9,83,75,1015.5,1014.3,"1","April"
1.4,8.4,11,2,74,54,1017.1,1013.3,"0","April"
2.8,7.1,28,20,83,35,1015.1,1017.4,"0","April"
4,9.5,9,35,76,36,1020.5,1013.5,"0","April"
5.4,2.5,20,26,52,53,1011.8,1014.9,"0","April"
3,9.4,11,19,57,40,1025.7,1022.4,"0","April"
3.2,5,31,31,66,47,1020.7,1016.5,"0","April"
6,0.9,44,17,67,86,1009.8,1007.7,"1","April"
2.4,5.6,28,41,89,42,1017.7,1018.8,"0","April"
2.6,5.4,17,19,73,43,1018.6,1013.7,"0","May"
3.2,0.2,31,30,68,64,1004.7,999.8,"0","May"
1,3.9,9,28,83,82,1000.1,999.7,"1","May"
2.6,2.3,30,19,78,81,1009.5,1011.5,"1","May"
0.6,1.5,22,17,65,79,1017.2,1017.8,"0","May"
1.6,2.3,20,24,60,58,1025.5,1024.4,"1","May"
2.4,5.8,9,17,52,49,1027.7,1026.6,"0","May"
2,10.1,13,20,79,35,1028,1024.1,"0","May"
3.8,2.1,31,35,58,50,1022.2,1018.2,"0","May"
3,2,19,13,89,88,1017.7,1016.5,"0","May"
0.4,6.9,13,4,84,63,1024.4,1024.4,"1","May"
1.6,9.4,13,0,93,58,1031.4,1028.8,"0","May"
1.4,8.9,13,24,78,45,1028.7,1025.7,"0","May"
1.8,8.4,22,28,64,49,1026,1022.3,"0","May"
4.2,9.4,43,41,52,41,1021.9,1019.7,"0","May"
7.4,5.2,41,24,48,41,1025,1023.9,"0","May"
7.4,0.3,31,30,52,51,1025,1022.4,"0","May"
4.8,1.5,35,33,53,45,1023.5,1021.2,"0","May"
4.8,5.3,28,37,57,46,1020.7,1017.6,"0","May"
4.2,2.9,22,30,73,86,1019.7,1018.8,"1","May"
2.2,9.1,13,17,83,43,1022.6,1019.6,"0","May"
4,2.2,44,22,62,60,1017.7,1014.4,"1","May"
2.8,3,13,15,89,71,1013.9,1011.7,"0","May"
1.6,4.5,13,2,81,63,1017.2,1014.9,"0","May"
1.8,4.4,46,19,82,66,1015.7,1015.4,"0","May"
2.2,0.8,26,31,83,61,1018.8,1015.2,"0","May"
2.8,2.2,24,22,73,55,1005.7,1001.2,"1","May"
2,1.5,22,24,73,53,1010.7,1012.7,"0","May"
1.6,0,11,2,80,61,1024.7,1024.3,"0","May"
1.6,8.6,11,17,84,61,1027.1,1024.2,"0","May"
0.8,1.9,6,13,83,56,1023.2,1019,"0","May"
0.2,0,0,13,93,93,1016.7,1016.7,"1","June"
1.2,1,7,11,84,67,1019.8,1017.6,"1","June"
1,0.2,19,13,93,83,1017.6,1017.5,"1","June"
1.2,5.2,28,19,78,60,1024.2,1023,"1","June"
1,3.2,9,15,85,68,1029.1,1028.6,"0","June"
0.4,2,0,9,85,61,1031.8,1029.7,"0","June"
0.6,3.4,13,22,87,87,1030.8,1028.6,"1","June"
1.4,4.9,19,19,54,59,1032.4,1032.5,"0","June"
1.8,8.1,11,11,69,73,1034.7,1031.6,"0","June"
0.8,5.6,19,15,90,51,1031.4,1027.7,"0","June"
1.6,6.6,17,30,77,62,1025,1021.1,"0","June"
2.2,0,26,31,71,58,1018.1,1014.7,"1","June"
1.8,5.3,11,28,92,65,1013.1,1010.5,"1","June"
1.6,0.9,11,17,87,78,1015.1,1014.7,"1","June"
1.8,5.5,20,19,87,62,1019,1018.6,"1","June"
1,4.6,24,28,87,78,1018.9,1018.3,"1","June"
0.8,3.4,20,11,85,61,1028.6,1029.1,"0","June"
1,0.1,0,0,62,53,1031.8,1029.5,"0","June"
1.4,0.4,33,33,75,70,1025,1020.2,"0","June"
2.2,5,41,31,75,55,1014.2,1012.3,"0","June"
1.8,2.8,22,30,78,68,1017.6,1018,"0","June"
1.4,4.8,30,28,87,62,1022.4,1018.3,"0","June"
4,3.5,54,30,67,63,1001.7,997.3,"1","June"
1,4.6,31,48,79,57,994.5,1001.5,"1","June"
3.6,3.4,19,22,73,64,1011.8,1012.6,"0","June"
3.6,4.5,24,30,61,45,1015.9,1016.6,"0","June"
2.2,3.8,48,48,67,48,1012.3,1005,"0","June"
3.4,2.8,28,30,74,58,996.5,992.8,"0","June"
2.4,1,28,31,75,79,1001.8,1006.2,"1","June"
2,1.7,19,22,74,71,1017.8,1017.5,"0","June"
0.6,0.8,17,17,71,70,1027.2,1027.6,"0","July"
1.2,5.5,20,13,65,50,1029.8,1026.9,"0","July"
2.8,9.2,37,35,79,67,1025.1,1021.8,"0","July"
2.4,7.8,43,41,73,60,1015.6,1012.2,"0","July"
1.6,1.5,22,35,69,59,1012.7,1011.6,"0","July"
1.6,2.1,24,28,76,81,1014.6,1014,"0","July"
1.6,7.4,17,26,87,53,1016.7,1013,"0","July"
2.6,4.5,50,44,67,49,1011,1006,"0","July"
4.4,1.3,35,9,68,81,997.8,996.6,"1","July"
0.2,2.7,26,33,72,65,1005.7,1007.6,"0","July"
2,7.2,31,24,69,65,1016.2,1014.1,"0","July"
2.2,5.1,19,13,74,71,1021.5,1024,"1","July"
1.6,5.3,15,19,77,56,1031.7,1031.1,"1","July"
0.8,2.1,9,24,88,61,1032.9,1028,"0","July"
1.6,0.4,26,30,64,62,1019.5,1013.7,"1","July"
1.4,6.9,24,24,78,50,1011.3,1009.7,"0","July"
2.8,8.1,24,35,60,55,1009.1,1008.5,"1","July"
2.4,6.8,20,35,66,59,1021.6,1023.7,"0","July"
1.4,1.6,17,15,89,68,1029.3,1029.3,"0","July"
0.6,2.2,11,0,84,66,1028.7,1026.6,"0","July"
1.2,2.3,15,9,89,68,1026.7,1024.1,"0","July"
0.4,3,9,9,93,62,1026.6,1024.6,"0","July"
0,4.3,6,28,95,54,1024.2,1019.7,"0","July"
1.6,0.6,9,26,78,56,1016.5,1013.1,"0","July"
1.6,7.1,30,30,74,62,1016.1,1015.9,"0","July"
2.6,0.5,15,17,72,71,1023.1,1022.7,"0","July"
1.4,6.2,19,15,76,51,1025,1020.6,"1","July"
3,9.6,50,31,60,49,1016.6,1012.2,"0","July"
3.2,3.1,33,33,66,58,1010.4,1008,"0","July"
2.6,6.5,22,30,65,54,1012.6,1010,"0","July"
4.8,7.3,44,46,61,43,1000.8,996.4,"1","July"
6,3.4,22,33,60,73,1003.9,1009.6,"1","August"
2.4,6.5,19,13,86,36,1029.9,1030.6,"0","August"
0.6,10,20,11,81,36,1034.5,1031.8,"0","August"
3.2,10,24,7,70,33,1034.2,1031,"1","August"
2.4,2.8,13,24,61,47,1033.4,1031.7,"0","August"
2.6,2.7,7,20,59,47,1031.8,1028.5,"0","August"
2,0.3,11,19,80,77,1030.8,1029.3,"1","August"
1.4,1.4,13,13,79,40,1031,1029,"0","August"
3.2,2,39,28,61,58,1027.4,1024.1,"0","August"
2.2,4.5,17,19,74,61,1024.3,1024.9,"1","August"
3.2,7.2,9,26,83,39,1030.6,1029.9,"0","August"
1.2,2.4,9,20,87,65,1033.9,1033.1,"0","August"
0.6,3.9,7,19,69,64,1036.3,1034.8,"0","August"
1.6,6.1,6,2,58,49,1035.9,1033.7,"0","August"
1.6,9.2,0,9,78,49,1030.5,1025.2,"0","August"
2.4,3,6,19,93,74,1024.1,1020.6,"0","August"
1,4.1,17,31,73,58,1018.2,1016.1,"0","August"
2,0,17,20,75,76,1020.9,1020.1,"1","August"
0.2,0.2,20,20,74,60,1024.8,1023.7,"0","August"
1.8,0.2,9,17,55,62,1027.1,1026.4,"0","August"
1.4,7.4,6,22,83,45,1029.6,1026.9,"0","August"
2.6,10.7,17,11,71,31,1031.4,1027.7,"0","August"
3.4,9.1,26,33,66,44,1029.1,1024.7,"0","August"
3.6,3.5,13,22,69,40,1026.9,1025.2,"1","August"
1.4,3.5,13,24,84,57,1026.4,1026,"0","August"
1.4,8.5,6,9,89,53,1028.6,1025.4,"0","August"
3.2,10.7,7,19,83,45,1028.3,1026.9,"0","August"
2.8,10.6,9,6,91,50,1029.8,1026.7,"0","August"
2.2,1.6,11,9,84,67,1030,1027.6,"0","August"
1,10,9,28,80,42,1026.3,1021.5,"0","August"
5.6,7.1,39,31,56,36,1019.2,1014.5,"0","August"
8.2,0,35,11,45,81,1008.8,1008.6,"1","September"
2.2,9.2,24,37,73,49,1017.9,1019.7,"0","September"
1.6,4,13,15,56,45,1023.4,1020.5,"0","September"
1.8,7.7,9,19,72,54,1021.1,1019.4,"0","September"
1.8,9.1,13,13,87,53,1026.5,1024.9,"0","September"
2.4,8.6,9,24,87,53,1030.9,1027.5,"0","September"
3.4,11.1,22,26,65,34,1029.8,1025.1,"0","September"
5.2,7.8,41,41,53,38,1021.7,1014.6,"0","September"
10,5.1,57,19,67,59,1005,1002,"1","September"
4,8.1,26,26,53,35,1010.9,1010.5,"1","September"
4.2,5,22,22,69,50,1016.3,1018.1,"1","September"
3,4.4,13,4,69,42,1027.2,1026,"0","September"
2,9.9,9,9,69,41,1026.4,1021.9,"0","September"
3,9.7,13,11,64,38,1021.9,1017.8,"0","September"
2.4,0.8,9,7,87,57,1016.3,1010.5,"0","September"
1.6,0.4,22,24,78,83,1009.7,1010.3,"1","September"
1,6.1,31,33,65,55,1013.7,1014.9,"0","September"
2.8,3.6,22,20,64,65,1022.7,1022.7,"1","September"
2,6.3,24,26,64,61,1025.2,1023.7,"0","September"
2.6,5.6,17,22,70,53,1028,1027.2,"0","September"
2.8,9.6,9,15,49,45,1031.5,1029.3,"0","September"
3.4,11.2,13,30,66,31,1029.9,1025.7,"0","September"
6,11.2,28,24,45,26,1027.1,1022.2,"0","September"
8.4,2.3,37,33,39,47,1016.5,1012.9,"1","September"
9,0.8,22,20,91,58,1016.9,1017.8,"0","September"
1.6,5.2,17,9,74,41,1020,1018.3,"0","September"
2.6,11.2,22,30,63,42,1020.2,1016.6,"0","September"
9.2,10.7,57,61,43,37,1013,1005.6,"0","September"
9.4,11.4,17,31,45,34,1013.9,1010.7,"0","September"
6.2,7.8,37,43,47,26,1008.9,1003.6,"1","September"
8.6,8.3,26,24,52,55,1022.9,1023.9,"0","October"
3.4,2.8,19,24,68,51,1024.6,1022.6,"0","October"
3.2,6.4,9,9,80,52,1023.1,1018.8,"0","October"
3.8,11.2,33,35,42,29,1015.6,1011.7,"0","October"
8.2,9.1,19,19,62,43,1017.2,1016.4,"0","October"
4.2,0.2,24,28,70,43,1008.9,1003.7,"1","October"
4,6.2,24,30,66,49,1011.9,1013.7,"0","October"
4.4,4.9,17,20,63,52,1020.7,1019.9,"0","October"
3.2,9.5,11,20,68,36,1022.8,1018,"0","October"
5.8,3.9,44,24,44,40,1014.8,1012,"0","October"
6.2,7.5,11,19,70,45,1016.3,1014.1,"0","October"
4.8,11.6,2,26,70,34,1010.7,1004.8,"1","October"
8,5.2,31,28,61,46,1012,1013,"1","October"
5,9.5,30,39,58,39,1021.7,1022.1,"0","October"
4.6,4.3,6,19,52,40,1022.7,1020.1,"0","October"
3.6,3.9,20,17,63,53,1019.2,1019.9,"1","October"
2.4,11.3,19,9,51,41,1027.2,1025.9,"0","October"
5,7.3,30,28,54,27,1026.5,1023,"0","October"
11.4,2.7,50,33,28,25,1021.6,1018.8,"0","October"
6.4,12.8,28,28,47,29,1030.3,1027.3,"0","October"
10.2,11.9,13,24,63,32,1027.5,1023.3,"0","October"
10.4,10.4,56,33,49,23,1019.6,1015.3,"0","October"
10,3.3,13,13,88,69,1020.4,1016.9,"0","October"
2,9.2,9,22,75,40,1011.9,1009.8,"0","October"
7.4,5.6,11,15,69,54,1017.4,1014.9,"0","October"
4.8,7.2,11,7,70,48,1014.2,1012.1,"1","October"
9.4,7.7,20,46,93,51,1005.1,1008.4,"1","October"
6.6,7.4,22,31,57,44,1011.4,1012.7,"0","October"
4.4,8.3,9,9,62,37,1018.9,1015.1,"0","October"
4,10.2,13,22,59,39,1015.7,1012.8,"0","October"
6.4,8.8,24,37,67,15,1009.5,1002.5,"0","October"
6.2,7.1,31,44,79,35,1004,1008.1,"0","November"
5.6,6.3,30,19,59,49,1021.2,1023.6,"0","November"
4,10.3,7,11,53,40,1025.9,1021.4,"0","November"
6.4,8.2,43,39,31,13,1016.7,1012.1,"0","November"
10.8,9.8,30,30,56,49,1018.9,1018.5,"0","November"
6.2,10.9,9,7,56,35,1017.9,1014.1,"1","November"
6,11.6,24,24,47,18,1016.8,1014.9,"0","November"
10.8,10.6,57,28,21,8,1014.9,1011.4,"0","November"
4.2,13.2,28,26,54,46,1022.6,1021.4,"0","November"
8.2,9.5,19,31,72,49,1023.1,1022.2,"0","November"
7.6,11.2,26,24,47,41,1024.1,1021.6,"0","November"
5.2,12.7,9,13,61,41,1018.6,1014.1,"0","November"
5.8,9.8,6,15,63,23,1014.6,1009.4,"0","November"
8.4,1.3,24,30,59,56,1010,1013.9,"0","November"
5.6,1.9,19,15,55,51,1013.6,1010.7,"0","November"
5.8,6.8,26,30,91,59,1009,1009.8,"1","November"
4,9.2,26,30,67,41,1015.2,1015.2,"0","November"
5.6,8.4,17,15,58,41,1021,1020.4,"0","November"
6,12.9,9,22,61,19,1019.7,1013.5,"0","November"
8,0.2,59,31,22,39,1006.7,1005.1,"0","November"
5,10.6,22,13,65,40,1011,1010.8,"0","November"
6.8,4.6,17,39,66,24,1010.9,1007.8,"0","November"
8,8.3,7,22,66,49,1012.5,1010.2,"1","November"
7.8,0.4,9,26,79,88,1009.1,1006.5,"0","November"
2.6,12.5,26,30,57,32,1018.4,1018.4,"1","November"
9,0.2,13,9,57,52,1021.7,1021.4,"0","November"
3.4,11.2,26,26,48,47,1025.9,1024.4,"0","November"
6.4,10.1,9,15,69,53,1024.3,1020.5,"0","November"
6.4,10.2,7,20,77,57,1017.4,1011.9,"0","November"
6.6,11.9,6,22,60,35,1008,1004.4,"0","November"
9.2,8.9,30,20,51,51,1004.9,1003.6,"0","December"
7.6,11.2,0,15,69,50,1010,1009.2,"0","December"
